,gid,word,simple,complex
14427,cwig9,धड़ाधड़,1,1
14428,cwig9,धर्मशास्त्र,1,1
14429,cwig9,धींगाधींगी,0,3
14430,cwig9,धोमय,1,0
14431,cwig9,नकल,0,1
14432,cwig9,नक़ल,0,1
14433,cwig9,नटखटपन,0,3
14434,cwig9,नटखटी,0,3
14435,cwig9,नादान,0,3
14436,cwig9,नापाक,0,1
14437,cwig9,नालायक,0,3
14438,cwig9,नासमझ,0,3
14439,cwig9,नित्य,0,2
14440,cwig9,नित्यदा,0,2
14441,cwig9,निरंतर,0,2
14442,cwig9,निरन्तर,0,2
14443,cwig9,निर्धन,0,3
14444,cwig9,निर्बुद्धि,0,3
14445,cwig9,निर्मित,0,1
14446,cwig9,निशिदिन,1,1
14447,cwig9,निशिवासर,2,0
14448,cwig9,निशुल्क,1,2
14449,cwig9,निःशुल्क,2,1
14450,cwig9,निश्शुल्क,1,2
14451,cwig9,निसवासर,2,0
14452,cwig9,निहित,0,1
14453,cwig9,नीलपत्र,2,0
14454,cwig9,पटल,0,1
14455,cwig9,पत्रपुट,0,1
14456,cwig9,परत,0,1
14457,cwig9,परिधि,0,1
14458,cwig9,परिवहन,0,2
14459,cwig9,पर्णीत,0,1
14460,cwig9,पर्योष्टि,1,0
14461,cwig9,पर्वरुह,1,1
14462,cwig9,पात्र,1,0
14463,cwig9,पामर,3,0
14464,cwig9,पिंडीर,0,2
14465,cwig9,पिण्डीर,1,1
14466,cwig9,पिन्ना,2,0
14467,cwig9,पीठ,0,1
14468,cwig9,पुटी,0,1
14469,cwig9,पुश्त,0,1
14470,cwig9,पुश्तों,0,1
14471,cwig9,पुसाना,0,1
14472,cwig9,पृष्ठ,0,1
14473,cwig9,पोंगा,2,1
14474,cwig9,पोसाना,0,1
14475,cwig9,प्रकृत,0,1
14476,cwig9,प्रणीत,0,1
14477,cwig9,प्रति,0,1
14478,cwig9,प्रतिकृति,0,1
14479,cwig9,प्रतिक्षण,0,2
14480,cwig9,प्रतिरूप,1,0
14481,cwig9,प्रतिलिपि,0,1
14482,cwig9,प्रतिलेख,1,0
14483,cwig9,प्रमंडल,0,1
14484,cwig9,प्रमण्डल,1,0
14485,cwig9,प्रवर्द्धन,1,0
14486,cwig9,प्रवर्धन,0,1
14487,cwig9,प्लांट,0,3
14488,cwig9,फकीर,0,3
14489,cwig9,फ़क़ीर,0,3
14490,cwig9,फबना,1,0
14491,cwig9,फलशाड़व,1,1
14492,cwig9,फिरका,0,1
14493,cwig9,फिराक,1,0
14494,cwig9,फ़िराक़,1,0
14495,cwig9,फिर्क,1,0
14496,cwig9,फूट,0,1
14497,cwig9,फूटना,0,1
14498,cwig9,फूटी,0,1
14499,cwig9,फैक्टरी,0,3
14500,cwig9,फ़ैक्टरी,1,2
14501,cwig9,फ़ैक्ट्री,0,3
14502,cwig9,बकलोल,2,1
14503,cwig9,बढ़त,0,1
14504,cwig9,बढ़ती,0,1
14505,cwig9,बढ़ना,0,1
14506,cwig9,बढ़ाना,0,1
14507,cwig9,बढ़ोतरी,0,1
14508,cwig9,बढ़ोत्तरी,1,0
14509,cwig9,बतलाना,0,2
14510,cwig9,बताना,0,2
14511,cwig9,बदमाशी,0,3
14512,cwig9,बरकत,0,1
14513,cwig9,बरांदा,3,0
14514,cwig9,बराबर,0,2
14515,cwig9,बस्ती,0,1
14516,cwig9,बहुकरण,0,1
14517,cwig9,बाँगड़ू,3,0
14518,cwig9,बावरा,0,3
14519,cwig9,बिलल्ला,3,0
14520,cwig9,बुझा,1,1
14521,cwig9,बुझाना,0,1
14522,cwig9,बुताना,0,1
14523,cwig9,बुद्धिहीन,1,2
14524,cwig9,बुद्धू,2,1
14525,cwig9,बुधंगड़,3,0
14526,cwig9,बेअकल,1,2
14527,cwig9,बेअक़ल,0,3
14528,cwig9,बेअक्ल,0,3
14529,cwig9,बेअक़्ल,0,3
14530,cwig9,बेवकूफ,0,3
14531,cwig9,बेवकूफ़,0,3
14532,cwig9,बेसमझ,0,3
14533,cwig9,बैठक,0,3
14534,cwig9,बैंड,0,1
14535,cwig9,बैण्ड,0,1
14536,cwig9,बैन्ड,0,1
14537,cwig9,बोझ,0,3
14538,cwig9,बोझा,0,3
14539,cwig9,बोदा,1,2
14540,cwig9,बोद्दा,2,1
14541,cwig9,बोधातीत,0,3
14542,cwig9,बोबा,2,1
14543,cwig9,भकुआ,3,0
14544,cwig9,भकुवा,2,1
14545,cwig9,भाना,0,1
14546,cwig9,भार,0,3
14547,cwig9,भुच्च,3,0
14548,cwig9,भुच्चड़,3,0
14549,cwig9,भोंदू,1,2
14550,cwig9,मकरुह,1,0
14551,cwig9,मँडरा,1,0
14552,cwig9,मंडल,0,1
14553,cwig9,मंडली,0,1
14554,cwig9,मणिबीज,1,1
14555,cwig9,मण्डल,0,1
14556,cwig9,मण्डली,0,1
14557,cwig9,मतिहीन,2,1
14558,cwig9,मंद,0,3
14559,cwig9,मधुवीज,1,1
14560,cwig9,मन्द,0,3
14561,cwig9,मलबा,1,1
14562,cwig9,मलबे,1,1
14563,cwig9,मलिन,0,1
14564,cwig9,मलिनमुख,0,1
14565,cwig9,मशीन,0,1
14566,cwig9,मसकीन,0,3
14567,cwig9,मस्तीखोरी,1,2
14568,cwig9,मस्तीख़ोरी,0,3
14569,cwig9,माठू,2,1
14570,cwig9,माफिक,1,1
14571,cwig9,माफिक़,0,2
14572,cwig9,माफ़िक,0,2
14573,cwig9,मामला,0,2
14574,cwig9,मिल,0,3
14575,cwig9,मिसकिन,1,2
14576,cwig9,मुआफिक,1,1
14577,cwig9,मुआफ़िक़,0,2
14578,cwig9,मुआमला,0,2
14579,cwig9,मुकदमा,1,1
14580,cwig9,मुक़दमा,0,2
14581,cwig9,मुकदमे,0,2
14582,cwig9,मुक़द्दमा,0,2
14583,cwig9,मुखवल्लभ,0,2
14584,cwig9,मुग्धमति,3,0
14585,cwig9,मुताबिक,0,2
14586,cwig9,मुताबिक़,0,2
14587,cwig9,मुताबिक़,0,2
14588,cwig9,मुत्तसिल,1,1
14589,cwig9,मुफ़्त,1,2
14590,cwig9,मुवाफिक,0,2
14591,cwig9,मुहिर,2,1
14592,cwig9,मूढ़,2,1
14593,cwig9,मूढ़मति,2,1
14594,cwig9,मूढ़ात्मा,2,1
14595,cwig9,मूरख,0,3
14596,cwig9,मूर्ख,0,3
14597,cwig9,मूसर,3,0
14598,cwig9,मूसरचंद,3,0
14599,cwig9,मूसरचन्द,3,0
14600,cwig9,मूसलचंद,2,1
14601,cwig9,मूसलचन्द,3,0
14602,cwig9,मैला,0,1
14603,cwig9,म्लान,1,0
14604,cwig9,यंत्र,0,1
14605,cwig9,यूथ,0,1
14606,cwig9,यूह,1,0
14607,cwig9,रक्तपुष्प,0,2
14608,cwig9,रखरखाव,1,2
14609,cwig9,रचित,0,1
14610,cwig9,रवायत,1,0
14611,cwig9,रास,0,2
14612,cwig9,रिवायत,0,1
14613,cwig9,रिसर्च,0,1
14614,cwig9,रीसर्च,0,1
14615,cwig9,रुचना,0,1
14616,cwig9,रूखा,1,0
14617,cwig9,रोचन,1,1
14618,cwig9,लगातार,0,2
14619,cwig9,लघुमति,0,3
14620,cwig9,लेवल,0,1
14621,cwig9,वरंडा,3,0
14622,cwig9,वरांडा,3,0
14623,cwig9,वर्धन,1,0
14624,cwig9,वस्तुतः,0,2
14625,cwig9,वाकई,0,2
14626,cwig9,वाक़ई,0,2
14627,cwig9,वाद,0,2
14628,cwig9,वारंटी,0,3
14629,cwig9,विद्या,0,2
14630,cwig9,विरक्त,1,0
14631,cwig9,विरचित,0,1
14632,cwig9,वृद्धि,0,1
14633,cwig9,वॉरंटी,0,3
14634,cwig9,शरारत,0,3
14635,cwig9,शरीक,0,2
14636,cwig9,शामिल,0,2
14637,cwig9,शालमर्कट,1,1
14638,cwig9,शालमर्कटक,0,2
14639,cwig9,शास्त्र,0,2
14640,cwig9,शास्त्रों,0,2
14641,cwig9,शीन,0,3
14642,cwig9,शुकवल्लभ,0,2
14643,cwig9,शैतानी,0,3
14644,cwig9,शोध,0,1
14645,cwig9,शोधकार्य,1,0
14646,cwig9,शोभना,0,1
14647,cwig9,सचमुच,0,2
14648,cwig9,सतत,0,2
14649,cwig9,सतह,0,1
14650,cwig9,सत्यतः,0,2
14651,cwig9,सदा,0,2
14652,cwig9,सदैव,0,2
14653,cwig9,संधान,1,0
14654,cwig9,संपुट,1,0
14655,cwig9,संभाग,1,0
14656,cwig9,सँभाल,0,3
14657,cwig9,संभाल,0,3
14658,cwig9,समझाना,0,1
14659,cwig9,सम्पुट,0,1
14660,cwig9,सम्भाग,0,1
14661,cwig9,सम्मिलित,1,1
14662,cwig9,संयंत्र,1,2
14663,cwig9,संयंत्रों,1,0
14664,cwig9,सर्जित,0,1
14665,cwig9,सर्वथा,0,2
14666,cwig9,सर्वदा,0,2
14667,cwig9,सर्वदैव,0,2
14668,cwig9,सर्वहारा,1,2
14669,cwig9,संवर्द्धन,1,0
14670,cwig9,संवर्धन,0,1
14671,cwig9,संवेदना,0,3
14672,cwig9,सशक्तिकरण,0,2
14673,cwig9,संसृष्ट,1,1
14674,cwig9,संस्तर,0,1
14675,cwig9,साइंस,0,2
14676,cwig9,सृजित,0,1
14677,cwig9,सृष्ट,0,1
14678,cwig9,सेंध,1,0
14679,cwig9,स्टोरी,0,1
14680,cwig9,हकीकतन,0,2
14681,cwig9,हक़ीक़तन,0,2
14682,cwig9,हंडा,1,1
14683,cwig9,हमदर्दी,0,3
14684,cwig9,हमेशा,0,2
14685,cwig9,हरदम,0,2
14686,cwig9,हलका,0,1
14687,cwig9,हलक़ा,0,1
14688,cwig9,हल्का,0,1
14689,cwig9,हल्क़ा,0,1
14690,cwig9,हाइक,0,1
14691,cwig9,हिलता,0,2
14692,cwig9,हेर,0,1
14693,cwig9,हैतुक,1,0
14694,cwig9,अनुगमन,0,1
14695,cwig9,अन्तर्गत,1,1
14696,cwig9,अमस्तु,0,1
14697,cwig9,अविगत,0,3
14698,cwig9,आबादी,0,1
14699,cwig9,उदास,0,1
14700,cwig9,क़िस्सा,0,1
14701,cwig9,गँदला,1,0
14702,cwig9,गर्भित,1,0
14703,cwig9,गुट,0,1
14704,cwig9,घुलन,1,0
14705,cwig9,चंचलाहट,1,2
14706,cwig9,चित्रशाला,0,3
14707,cwig9,ज़िम्मेदारी,0,3
14708,cwig9,दरअसल,0,2
14709,cwig9,पीढ़ी,0,1
14710,cwig9,प्रवण,1,1
14711,cwig9,फैक्ट्री,0,3
14712,cwig9,बरामदा,2,1
14713,cwig9,बावला,0,3
14714,cwig9,भेद,0,1
14715,cwig9,मलमा,1,1
14716,cwig9,मुकद्दमा,1,1
14717,cwig9,मुफ्त,1,2
14718,cwig9,यातायात,1,1
14719,cwig9,रंक,1,2
14720,cwig9,रातदिन,0,2
14721,cwig9,वर्द्धन,1,0
14722,cwig9,वादिक,1,0
14723,cwig9,विज्ञान,0,2
14724,cwig9,शक्तिकरण,0,2
14725,cwig9,शफरुक,0,1
14726,cwig9,संधारण,1,2
14727,cwig9,संरचित,0,1
14728,cwig9,सहानुभूति,0,3
14729,cwig9,सुनील,1,1
14730,cwig9,स्तर,0,1
14731,cwig9,हंडे,1,1
14732,cwig9,अगद,0,1
14733,cwig9,अगुण,0,1
14734,cwig9,अच्छा,0,1
14735,cwig9,अछूत,0,1
14736,cwig9,अंड,0,1
14737,cwig9,अंडग्रंथि,0,1
14738,cwig9,अण्ड,0,1
14739,cwig9,अण्डगन्त्रि,0,1
14740,cwig9,अंतरिक्षसत्,0,1
14741,cwig9,अंतवर्ण,0,1
14742,cwig9,अंतावशायी,0,1
14743,cwig9,अंतेवासी,0,1
14744,cwig9,अंत्यज,0,1
14745,cwig9,अंत्ययोनि,0,1
14746,cwig9,अंत्यवर्ण,0,1
14747,cwig9,अधिलोक,0,1
14748,cwig9,अनुदित,0,1
14749,cwig9,अन्तरिक्षसत्,0,1
14750,cwig9,अन्तवर्ण,0,1
14751,cwig9,अन्तावशायी,0,1
14752,cwig9,अन्तेवासी,0,1
14753,cwig9,अन्त्यज,0,1
14754,cwig9,अन्त्ययोनि,0,1
14755,cwig9,अन्त्यवर्ण,0,1
14756,cwig9,अपकृष्टता,0,1
14757,cwig9,अपगुण,0,1
14758,cwig9,अपरस,0,1
14759,cwig9,अपराध,0,1
14760,cwig9,अबतरी,0,1
14761,cwig9,अभिज्ञान,0,2
14762,cwig9,अभुग्न,0,1
14763,cwig9,अभ्युपगम,0,2
14764,cwig9,अमा,0,1
14765,cwig9,अमित्र,1,1
14766,cwig9,अमीत,0,2
14767,cwig9,अयक्ष्म,0,1
14768,cwig9,अयास्य,0,2
14769,cwig9,अरचि,0,1
14770,cwig9,अरर,0,1
14771,cwig9,अराति,1,1
14772,cwig9,अरि,0,2
14773,cwig9,अरिंद,0,2
14774,cwig9,अरिन्द,1,1
14775,cwig9,अरुगण,0,1
14776,cwig9,अरुग्ण,0,1
14777,cwig9,अरुज,0,1
14778,cwig9,अरुण,0,1
14779,cwig9,अरुणा,0,1
14780,cwig9,अरुंतुद,0,2
14781,cwig9,अरुन,0,1
14782,cwig9,अरुन्तुद,1,1
14783,cwig9,अरोग,0,1
14784,cwig9,अरोगी,0,1
14785,cwig9,अरोग्य,0,1
14786,cwig9,अर्कत्व,0,1
14787,cwig9,अर्गल,0,1
14788,cwig9,अर्ह,0,1
14789,cwig9,अलार,0,1
14790,cwig9,अवगुण,0,1
14791,cwig9,अवतरणिका,0,1
14792,cwig9,अवतरणी,0,1
14793,cwig9,अवदात,0,1
14794,cwig9,अवधारित,0,1
14795,cwig9,अवधृत,0,1
14796,cwig9,अवसित,0,1
14797,cwig9,अविकल्प,0,1
14798,cwig9,अविपन्न,0,1
14799,cwig9,अविशंका,0,2
14800,cwig9,अविशङ्का,0,2
14801,cwig9,असहन,0,2
14802,cwig9,असुहृदय,1,1
14803,cwig9,अस्पर्शनीय,0,1
14804,cwig9,अस्पृश्य,0,1
14805,cwig9,अहर्मुख,0,1
14806,cwig9,आकाशचारी,0,1
14807,cwig9,आगस,0,1
14808,cwig9,आचरण,0,2
14809,cwig9,आद्योत,0,1
14810,cwig9,आब,0,1
14811,cwig9,आबताब,0,1
14812,cwig9,आबदारी,0,1
14813,cwig9,आभा,0,1
14814,cwig9,आराति,1,1
14815,cwig9,आरोग,0,1
14816,cwig9,आरोग्य,0,1
14817,cwig9,आलम,0,1
14818,cwig9,आवर्त,0,1
14819,cwig9,आशंसा,0,2
14820,cwig9,आशा,0,2
14821,cwig9,आशाएँ,0,2
14822,cwig9,आश्रव,0,1
14823,cwig9,आस,0,2
14824,cwig9,आसरा,0,2
14825,cwig9,आसा,0,2
14826,cwig9,इतबार,0,2
14827,cwig9,इतमीनान,1,1
14828,cwig9,इतिकर्तव्यता,0,1
14829,cwig9,इतिबार,1,1
14830,cwig9,इत्मीनान,0,2
14831,cwig9,इल्लत,0,1
14832,cwig9,इहलोक,0,1
14833,cwig9,उखा,0,1
14834,cwig9,उचित,0,1
14835,cwig9,उजास,0,1
14836,cwig9,उज्ज्वला,0,1
14837,cwig9,उज्वला,0,1
14838,cwig9,उड़ु,0,1
14839,cwig9,उड़ुचर,0,1
14840,cwig9,उत्तर,0,1
14841,cwig9,उपधान,0,2
14842,cwig9,उपयुक्त,0,1
14843,cwig9,उम्मीद,0,2
14844,cwig9,उल्लास,0,1
14845,cwig9,उषाकाल,0,1
14846,cwig9,ऋत,0,1
14847,cwig9,एतबार,0,2
14848,cwig9,ऐतबार,0,2
14849,cwig9,ऐन,0,1
14850,cwig9,ऐब,0,1
14851,cwig9,ओज,0,1
14852,cwig9,कज,0,1
14853,cwig9,कपर्दक,0,1
14854,cwig9,कपर्दिका,0,1
14855,cwig9,कपाट,0,1
14856,cwig9,कमी,0,1
14857,cwig9,कल्चर,0,2
14858,cwig9,कसूर,0,1
14859,cwig9,क़सूर,0,1
14860,cwig9,कंस्ट्रक्शन,0,1
14861,cwig9,काकनी,0,1
14862,cwig9,काकिणी,0,1
14863,cwig9,कायम,0,2
14864,cwig9,किवाड़,0,1
14865,cwig9,किवाड़ा,0,1
14866,cwig9,कुसूर,0,1
14867,cwig9,क़ुसूर,0,1
14868,cwig9,कैनवस,0,1
14869,cwig9,कैनवास,0,1
14870,cwig9,कैन्वास,0,1
14871,cwig9,कैरव,0,2
14872,cwig9,कोआ,0,1
14873,cwig9,कोया,0,1
14874,cwig9,कौड़ी,0,1
14875,cwig9,क्राइम,0,1
14876,cwig9,खग,0,1
14877,cwig9,खड़खड़िया,1,1
14878,cwig9,खराबी,0,1
14879,cwig9,ख़राबी,0,1
14880,cwig9,खामी,0,1
14881,cwig9,ख़ामी,0,1
14882,cwig9,खासा,0,1
14883,cwig9,ख़ासा,0,1
14884,cwig9,खासियत,0,2
14885,cwig9,ख़ासियत,0,2
14886,cwig9,खूबी,0,2
14887,cwig9,ख़ूबी,0,2
14888,cwig9,खोट,0,1
14889,cwig9,गड़ना,0,1
14890,cwig9,गड़बड़,0,1
14891,cwig9,गड़बड़ी,0,1
14892,cwig9,गिलटी,0,1
14893,cwig9,गिल्टी,0,1
14894,cwig9,गुण,0,2
14895,cwig9,गुनाह,0,1
14896,cwig9,गुनाहगारी,0,1
14897,cwig9,गोपुर,0,1
14898,cwig9,घातक,0,2
14899,cwig9,घातकी,0,2
14900,cwig9,घुसना,0,1
14901,cwig9,चंगा,0,1
14902,cwig9,चमक,0,1
14903,cwig9,चलन,0,1
14904,cwig9,चाल,0,1
14905,cwig9,चिड़िया,0,1
14906,cwig9,चिलक,0,1
14907,cwig9,चुभना,0,1
14908,cwig9,चौखट,0,1
14909,cwig9,जग,0,1
14910,cwig9,जगत,0,1
14911,cwig9,जगमगाहट,0,1
14912,cwig9,जनाश्रय,0,2
14913,cwig9,जमाना,0,1
14914,cwig9,ज़माना,0,1
14915,cwig9,जरायम,0,1
14916,cwig9,जहाँ,0,1
14917,cwig9,जहान,0,1
14918,cwig9,जायज,0,1
14919,cwig9,जायज़,0,1
14920,cwig9,जिह्वारद,0,1
14921,cwig9,जीवलोक,0,1
14922,cwig9,जुर्म,0,1
14923,cwig9,जेबा,0,1
14924,cwig9,ज़ेबा,0,1
14925,cwig9,झकझकाहट,0,1
14926,cwig9,ठीक,0,1
14927,cwig9,ठीकठाक,0,1
14928,cwig9,डेला,0,1
14929,cwig9,तड़का,0,1
14930,cwig9,तंदुरुस्त,0,1
14931,cwig9,तन्दुरुस्त,0,1
14932,cwig9,तपस,0,1
14933,cwig9,तपु,0,2
14934,cwig9,तय,0,1
14935,cwig9,तरतीबदार,0,1
14936,cwig9,तवक्को,0,2
14937,cwig9,तवक़्को,0,2
14938,cwig9,तहजीब,0,2
14939,cwig9,ताब,0,1
14940,cwig9,ताम,0,1
14941,cwig9,तेज,0,1
14942,cwig9,त्विषा,0,1
14943,cwig9,दबना,0,1
14944,cwig9,दमक,0,1
14945,cwig9,दर,0,1
14946,cwig9,दरवाजा,0,1
14947,cwig9,दरवाज़ा,0,1
14948,cwig9,दरवाजे,0,1
14949,cwig9,दरशाना,0,1
14950,cwig9,दरसाना,0,1
14951,cwig9,दर्शाना,0,1
14952,cwig9,दस्तूर,0,1
14953,cwig9,दिखलाता,0,1
14954,cwig9,दिखलाना,0,1
14955,cwig9,दिखाना,1,0
14956,cwig9,दिवसमुख,0,1
14957,cwig9,दिवाचर,0,1
14958,cwig9,दीनदुनिया,0,1
14959,cwig9,दुखग्राम,0,1
14960,cwig9,दुगना,0,1
14961,cwig9,दुगुना,0,1
14962,cwig9,दुगुनी,0,1
14963,cwig9,दुनिया,0,1
14964,cwig9,दुनियाँ,0,1
14965,cwig9,दुरुस्त,0,1
14966,cwig9,दुर्गुण,0,1
14967,cwig9,दुवार,0,1
14968,cwig9,दुश्मन,0,2
14969,cwig9,दोगुना,0,1
14970,cwig9,दोष,0,1
14971,cwig9,द्युतिमा,0,1
14972,cwig9,द्वार,0,1
14973,cwig9,द्वारकंटक,0,1
14974,cwig9,द्वारकण्टक,0,1
14975,cwig9,द्वारा,0,1
14976,cwig9,द्विज,0,1
14977,cwig9,द्विजा,1,1
14978,cwig9,द्विजाति,0,1
14979,cwig9,द्विपक्ष,0,1
14980,cwig9,द्विष,1,1
14981,cwig9,धर्मशाला,0,2
14982,cwig9,धसकना,0,1
14983,cwig9,धँसना,0,1
